constraint_id,prompt_id,constraint_type,check_text,object_1,object_2,object_1_group,object_2_group,relation,relation_text,target_object,target_object_group,target_count,attribute,attribute_category,attribute_1,attribute_1_category,attribute_2,attribute_2_category,object_slot,attribute_slot
combined_spatial_attribute_016_attr_binding_object_2,combined_spatial_attribute_016,attribute_binding,The small box in object_2 should have the 'reflective metallic' visual attribute.,,small box,,containers,,,small box,containers,,reflective metallic,material_finish,,,reflective metallic,material_finish,object_2,object_2
combined_spatial_attribute_016_spatial,combined_spatial_attribute_016,spatial_relation,The subject object for object_1 should be on top of the subject object for object_2.,safety pin,small box,small_items,containers,on_top_of,on top of,,,,,,,,,,,
combined_spatial_attribute_017_identity_object_1,combined_spatial_attribute_017,object_identity,The object in object_1 should be identifiable as a button.,button,,small_items,,,,button,small_items,,,,,,,,object_1,
combined_spatial_attribute_017_identity_object_2,combined_spatial_attribute_017,object_identity,The object in object_2 should be identifiable as a serving bowl.,,serving bowl,,containers,,,serving bowl,containers,,,,,,,,object_2,
combined_spatial_attribute_017_attr_presence_object_1,combined_spatial_attribute_017,attribute_presence,The visual attribute 'matte black' should be clearly present in the image.,,,,,,,,,,matte black,material_finish,matte black,material_finish,,,,object_1
combined_spatial_attribute_017_attr_presence_object_2,combined_spatial_attribute_017,attribute_presence,The visual attribute 'multicolored' should be clearly present in the image.,,,,,,,,,,multicolored,pattern_texture,,,multicolored,pattern_texture,,object_2
combined_spatial_attribute_017_attr_binding_object_1,combined_spatial_attribute_017,attribute_binding,The button in object_1 should have the 'matte black' visual attribute.,button,,small_items,,,,button,small_items,,matte black,material_finish,matte black,material_finish,,,object_1,object_1
combined_spatial_attribute_017_attr_binding_object_2,combined_spatial_attribute_017,attribute_binding,The serving bowl in object_2 should have the 'multicolored' visual attribute.,,serving bowl,,containers,,,serving bowl,containers,,multicolored,pattern_texture,,,multicolored,pattern_texture,object_2,object_2
combined_spatial_attribute_017_spatial,combined_spatial_attribute_017,spatial_relation,The subject object for object_1 should be on top of the subject object for object_2.,button,serving bowl,small_items,containers,on_top_of,on top of,,,,,,,,,,,
combined_spatial_attribute_018_identity_object_1,combined_spatial_attribute_018,object_identity,The object in object_1 should be identifiable as a coin.,coin,,small_items,,,,coin,small_items,,,,,,,,object_1,
combined_spatial_attribute_018_identity_object_2,combined_spatial_attribute_018,object_identity,The object in object_2 should be identifiable as a food container.,,food container,,containers,,,food container,containers,,,,,,,,object_2,
combined_spatial_attribute_018_attr_presence_object_1,combined_spatial_attribute_018,attribute_presence,The visual attribute 'matte black' should be clearly present in the image.,,,,,,,,,,matte black,material_finish,matte black,material_finish,,,,object_1
combined_spatial_attribute_018_attr_presence_object_2,combined_spatial_attribute_018,attribute_presence,The visual attribute 'reflective metallic' should be clearly present in the image.,,,,,,,,,,reflective metallic,material_finish,,,reflective metallic,material_finish,,object_2
combined_spatial_attribute_018_attr_binding_object_1,combined_spatial_attribute_018,attribute_binding,The coin in object_1 should have the 'matte black' visual attribute.,coin,,small_items,,,,coin,small_items,,matte black,material_finish,matte black,material_finish,,,object_1,object_1
combined_spatial_attribute_018_attr_binding_object_2,combined_spatial_attribute_018,attribute_binding,The food container in object_2 should have the 'reflective metallic' visual attribute.,,food container,,containers,,,food container,containers,,reflective metallic,material_finish,,,reflective metallic,material_finish,object_2,object_2
combined_spatial_attribute_018_spatial,combined_spatial_attribute_018,spatial_relation,The subject object for object_1 should be on top of the subject object for object_2.,coin,food container,small_items,containers,on_top_of,on top of,,,,,,,,,,,
combined_spatial_attribute_019_identity_object_1,combined_spatial_attribute_019,object_identity,The object in object_1 should be identifiable as a marble.,marble,,small_items,,,,marble,small_items,,,,,,,,object_1,
combined_spatial_attribute_019_identity_object_2,combined_spatial_attribute_019,object_identity,The object in object_2 should be identifiable as a serving bowl.,,serving bowl,,containers,,,serving bowl,containers,,,,,,,,object_2,
combined_spatial_attribute_019_attr_presence_object_1,combined_spatial_attribute_019,attribute_presence,The visual attribute 'reflective metallic' should be clearly present in the image.,,,,,,,,,,reflective metallic,material_finish,reflective metallic,material_finish,,,,object_1
combined_spatial_attribute_019_attr_presence_object_2,combined_spatial_attribute_019,attribute_presence,The visual attribute 'glossy white' should be clearly present in the image.,,,,,,,,,,glossy white,material_finish,,,glossy white,material_finish,,object_2
combined_spatial_attribute_019_attr_binding_object_1,combined_spatial_attribute_019,attribute_binding,The marble in object_1 should have the 'reflective metallic' visual attribute.,marble,,small_items,,,,marble,small_items,,reflective metallic,material_finish,reflective metallic,material_finish,,,object_1,object_1
combined_spatial_attribute_019_attr_binding_object_2,combined_spatial_attribute_019,attribute_binding,The serving bowl in object_2 should have the 'glossy white' visual attribute.,,serving bowl,,containers,,,serving bowl,containers,,glossy white,material_finish,,,glossy white,material_finish,object_2,object_2
combined_spatial_attribute_019_spatial,combined_spatial_attribute_019,spatial_relation,The subject object for object_1 should be outside the subject object for object_2.,marble,serving bowl,small_items,containers,outside,outside,,,,,,,,,,,
combined_spatial_attribute_020_identity_object_1,combined_spatial_attribute_020,object_identity,The object in object_1 should be identifiable as a rubber band.,rubber band,,small_items,,,,rubber band,small_items,,,,,,,,object_1,
combined_spatial_attribute_020_identity_object_2,combined_spatial_attribute_020,object_identity,The object in object_2 should be identifiable as a tray.,,tray,,containers,,,tray,containers,,,,,,,,object_2,
combined_spatial_attribute_020_attr_presence_object_1,combined_spatial_attribute_020,attribute_presence,The visual attribute 'reflective metallic' should be clearly present in the image.,,,,,,,,,,reflective metallic,material_finish,reflective metallic,material_finish,,,,object_1
combined_spatial_attribute_020_attr_presence_object_2,combined_spatial_attribute_020,attribute_presence,The visual attribute 'plastic' should be clearly present in the image.,,,,,,,,,,plastic,material_finish,,,plastic,material_finish,,object_2
combined_spatial_attribute_020_attr_binding_object_1,combined_spatial_attribute_020,attribute_binding,The rubber band in object_1 should have the 'reflective metallic' visual attribute.,rubber band,,small_items,,,,rubber band,small_items,,reflective metallic,material_finish,reflective metallic,material_finish,,,object_1,object_1
combined_spatial_attribute_020_attr_binding_object_2,combined_spatial_attribute_020,attribute_binding,The tray in object_2 should have the 'plastic' visual attribute.,,tray,,containers,,,tray,containers,,plastic,material_finish,,,plastic,material_finish,object_2,object_2
combined_spatial_attribute_020_spatial,combined_spatial_attribute_020,spatial_relation,The subject object for object_1 should be outside the subject object for object_2.,rubber band,tray,small_items,containers,outside,outside,,,,,,,,,,,
combined_spatial_attribute_021_identity_object_1,combined_spatial_attribute_021,object_identity,The object in object_1 should be identifiable as a marble.,marble,,small_items,,,,marble,small_items,,,,,,,,object_1,
combined_spatial_attribute_021_identity_object_2,combined_spatial_attribute_021,object_identity,The object in object_2 should be identifiable as a food container.,,food container,,containers,,,food container,containers,,,,,,,,object_2,
combined_spatial_attribute_021_attr_presence_object_1,combined_spatial_attribute_021,attribute_presence,The visual attribute 'transparent glass' should be clearly present in the image.,,,,,,,,,,transparent glass,material_finish,transparent glass,material_finish,,,,object_1
combined_spatial_attribute_021_attr_presence_object_2,combined_spatial_attribute_021,attribute_presence,The visual attribute 'matte black' should be clearly present in the image.,,,,,,,,,,matte black,material_finish,,,matte black,material_finish,,object_2
combined_spatial_attribute_021_attr_binding_object_1,combined_spatial_attribute_021,attribute_binding,The marble in object_1 should have the 'transparent glass' visual attribute.,marble,,small_items,,,,marble,small_items,,transparent glass,material_finish,transparent glass,material_finish,,,object_1,object_1
combined_spatial_attribute_021_attr_binding_object_2,combined_spatial_attribute_021,attribute_binding,The food container in object_2 should have the 'matte black' visual attribute.,,food container,,containers,,,food container,containers,,matte black,material_finish,,,matte black,material_finish,object_2,object_2
combined_spatial_attribute_021_spatial,combined_spatial_attribute_021,spatial_relation,The subject object for object_1 should be outside the subject object for object_2.,marble,food container,small_items,containers,outside,outside,,,,,,,,,,,
combined_spatial_attribute_022_identity_object_1,combined_spatial_attribute_022,object_identity,The object in object_1 should be identifiable as a marble.,marble,,small_items,,,,marble,small_items,,,,,,,,object_1,
combined_spatial_attribute_022_identity_object_2,combined_spatial_attribute_022,object_identity,The object in object_2 should be identifiable as a tray.,,tray,,containers,,,tray,containers,,,,,,,,object_2,
combined_spatial_attribute_022_attr_presence_object_1,combined_spatial_attribute_022,attribute_presence,The visual attribute 'transparent glass' should be clearly present in the image.,,,,,,,,,,transparent glass,material_finish,transparent glass,material_finish,,,,object_1
