image_id,prompt_id,provider,model_name,constraint_id,constraint_type,vlm_label,vlm_reason,parse_status,raw_response
job_0057_gpt_image_1_00,combined_spatial_attribute_024,openai,gpt-image-1,combined_spatial_attribute_024_identity_object_2,object_identity,pass,A clearly identifiable metal cup is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable metal cup is present in the image.""}"
job_0057_gpt_image_1_00,combined_spatial_attribute_024,openai,gpt-image-1,combined_spatial_attribute_024_attribute_object_1,attribute,pass,The image clearly shows a glossy white bottle cap.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows a glossy white bottle cap.""}"
job_0057_gpt_image_1_00,combined_spatial_attribute_024,openai,gpt-image-1,combined_spatial_attribute_024_attribute_object_2,attribute,pass,The image clearly shows a reflective metallic cup.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows a reflective metallic cup.""}"
job_0057_gpt_image_1_00,combined_spatial_attribute_024,openai,gpt-image-1,combined_spatial_attribute_024_spatial,spatial_relation,pass,The bottle cap is clearly visible outside the cup.,success,"{""label"": ""pass"", ""reason"": ""The bottle cap is clearly visible outside the cup.""}"
job_0058_gemini_2_5_flash_image_00,combined_spatial_attribute_028,google,gemini-2.5-flash-image,combined_spatial_attribute_028_identity_object_1,object_identity,pass,A clearly identifiable tray with a checkered pattern is visible on the table.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable tray with a checkered pattern is visible on the table.""}"
job_0058_gemini_2_5_flash_image_00,combined_spatial_attribute_028,google,gemini-2.5-flash-image,combined_spatial_attribute_028_identity_object_2,object_identity,pass,A clearly identifiable die is present on the table.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable die is present on the table.""}"
job_0058_gemini_2_5_flash_image_00,combined_spatial_attribute_028,google,gemini-2.5-flash-image,combined_spatial_attribute_028_attribute_object_1,attribute,pass,The tray in the image clearly has a black-and-white checkered pattern.,success,"{""label"": ""pass"", ""reason"": ""The tray in the image clearly has a black-and-white checkered pattern.""}"
job_0058_gemini_2_5_flash_image_00,combined_spatial_attribute_028,google,gemini-2.5-flash-image,combined_spatial_attribute_028_attribute_object_2,attribute,pass,A translucent red die with a plastic-like appearance is clearly visible on the table.,success,"{""label"": ""pass"", ""reason"": ""A translucent red die with a plastic-like appearance is clearly visible on the table.""}"
job_0058_gemini_2_5_flash_image_00,combined_spatial_attribute_028,google,gemini-2.5-flash-image,combined_spatial_attribute_028_spatial,spatial_relation,pass,The tray is clearly positioned to the right of the die on the table.,success,"{""label"": ""pass"", ""reason"": ""The tray is clearly positioned to the right of the die on the table.""}"
job_0059_gpt_image_1_00,combined_spatial_attribute_023,openai,gpt-image-1,combined_spatial_attribute_023_identity_object_1,object_identity,ambiguous,"The object could be a bottle cap or a mushroom, but its identity is unclear.",success,"{""label"": ""ambiguous"", ""reason"": ""The object could be a bottle cap or a mushroom, but its identity is unclear.""}"
job_0059_gpt_image_1_00,combined_spatial_attribute_023,openai,gpt-image-1,combined_spatial_attribute_023_identity_object_2,object_identity,pass,A clearly identifiable tray is visible in the background.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable tray is visible in the background.""}"
job_0059_gpt_image_1_00,combined_spatial_attribute_023,openai,gpt-image-1,combined_spatial_attribute_023_attribute_object_1,attribute,pass,The object appears to be a ceramic bottle cap with a glossy ceramic top and a cork bottom.,success,"{""label"": ""pass"", ""reason"": ""The object appears to be a ceramic bottle cap with a glossy ceramic top and a cork bottom.""}"
job_0059_gpt_image_1_00,combined_spatial_attribute_023,openai,gpt-image-1,combined_spatial_attribute_023_attribute_object_2,attribute,pass,A clear plastic tray is visible in the background.,success,"{""label"": ""pass"", ""reason"": ""A clear plastic tray is visible in the background.""}"
job_0059_gpt_image_1_00,combined_spatial_attribute_023,openai,gpt-image-1,combined_spatial_attribute_023_spatial,spatial_relation,pass,The bottle cap is clearly visible outside the tray.,success,"{""label"": ""pass"", ""reason"": ""The bottle cap is clearly visible outside the tray.""}"
job_0060_gemini_2_5_flash_image_00,combined_spatial_attribute_006,google,gemini-2.5-flash-image,combined_spatial_attribute_006_identity_object_1,object_identity,pass,A clearly identifiable bottle cap is visible inside the cup.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable bottle cap is visible inside the cup.""}"
job_0060_gemini_2_5_flash_image_00,combined_spatial_attribute_006,google,gemini-2.5-flash-image,combined_spatial_attribute_006_identity_object_2,object_identity,pass,A clearly identifiable cup is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable cup is present in the image.""}"
job_0060_gemini_2_5_flash_image_00,combined_spatial_attribute_006,google,gemini-2.5-flash-image,combined_spatial_attribute_006_attribute_object_1,attribute,pass,The image shows a reflective metallic bottle cap inside the cup.,success,"{""label"": ""pass"", ""reason"": ""The image shows a reflective metallic bottle cap inside the cup.""}"
job_0060_gemini_2_5_flash_image_00,combined_spatial_attribute_006,google,gemini-2.5-flash-image,combined_spatial_attribute_006_attribute_object_2,attribute,pass,The cup is white with visible speckles.,success,"{""label"": ""pass"", ""reason"": ""The cup is white with visible speckles.""}"
job_0060_gemini_2_5_flash_image_00,combined_spatial_attribute_006,google,gemini-2.5-flash-image,combined_spatial_attribute_006_spatial,spatial_relation,pass,A bottle cap is clearly visible inside the cup.,success,"{""label"": ""pass"", ""reason"": ""A bottle cap is clearly visible inside the cup.""}"
job_0061_gpt_image_1_00,combined_spatial_attribute_030,openai,gpt-image-1,combined_spatial_attribute_030_identity_object_1,object_identity,pass,A clearly identifiable serving bowl is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable serving bowl is present in the image.""}"
job_0061_gpt_image_1_00,combined_spatial_attribute_030,openai,gpt-image-1,combined_spatial_attribute_030_identity_object_2,object_identity,pass,A clearly identifiable small paper clip is visible on the table.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable small paper clip is visible on the table.""}"
job_0061_gpt_image_1_00,combined_spatial_attribute_030,openai,gpt-image-1,combined_spatial_attribute_030_attribute_object_1,attribute,pass,The bowl clearly has red-and-white stripes and is a serving bowl.,success,"{""label"": ""pass"", ""reason"": ""The bowl clearly has red-and-white stripes and is a serving bowl.""}"
job_0061_gpt_image_1_00,combined_spatial_attribute_030,openai,gpt-image-1,combined_spatial_attribute_030_attribute_object_2,attribute,pass,The image shows a glossy white small paper clip.,success,"{""label"": ""pass"", ""reason"": ""The image shows a glossy white small paper clip.""}"
job_0061_gpt_image_1_00,combined_spatial_attribute_030,openai,gpt-image-1,combined_spatial_attribute_030_spatial,spatial_relation,pass,The serving bowl is clearly to the right of the small paper clip.,success,"{""label"": ""pass"", ""reason"": ""The serving bowl is clearly to the right of the small paper clip.""}"
job_0062_gemini_2_5_flash_image_00,combined_spatial_attribute_012,google,gemini-2.5-flash-image,combined_spatial_attribute_012_identity_object_1,object_identity,pass,A clearly identifiable plate is visible on the left side of the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable plate is visible on the left side of the image.""}"
job_0062_gemini_2_5_flash_image_00,combined_spatial_attribute_012,google,gemini-2.5-flash-image,combined_spatial_attribute_012_identity_object_2,object_identity,pass,A clearly identifiable die is present on the table.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable die is present on the table.""}"
job_0062_gemini_2_5_flash_image_00,combined_spatial_attribute_012,google,gemini-2.5-flash-image,combined_spatial_attribute_012_attribute_object_1,attribute,pass,The plate clearly has yellow and green polka dots.,success,"{""label"": ""pass"", ""reason"": ""The plate clearly has yellow and green polka dots.""}"
job_0062_gemini_2_5_flash_image_00,combined_spatial_attribute_012,google,gemini-2.5-flash-image,combined_spatial_attribute_012_attribute_object_2,attribute,pass,The image clearly shows a translucent red plastic die.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows a translucent red plastic die.""}"
job_0062_gemini_2_5_flash_image_00,combined_spatial_attribute_012,google,gemini-2.5-flash-image,combined_spatial_attribute_012_spatial,spatial_relation,pass,The plate is clearly to the left of the die.,success,"{""label"": ""pass"", ""reason"": ""The plate is clearly to the left of the die.""}"
job_0063_gpt_image_1_00,combined_spatial_attribute_019,openai,gpt-image-1,combined_spatial_attribute_019_identity_object_1,object_identity,pass,A clearly identifiable marble-like sphere is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable marble-like sphere is present in the image.""}"
job_0063_gpt_image_1_00,combined_spatial_attribute_019,openai,gpt-image-1,combined_spatial_attribute_019_identity_object_2,object_identity,pass,A clearly identifiable serving bowl is visible on the left side of the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable serving bowl is visible on the left side of the image.""}"
job_0063_gpt_image_1_00,combined_spatial_attribute_019,openai,gpt-image-1,combined_spatial_attribute_019_attribute_object_1,attribute,pass,The image clearly shows a reflective metallic marble.,success,"{""label"": ""pass"", ""reason"": ""The image clearly shows a reflective metallic marble.""}"
job_0063_gpt_image_1_00,combined_spatial_attribute_019,openai,gpt-image-1,combined_spatial_attribute_019_attribute_object_2,attribute,pass,The image shows a glossy white serving bowl clearly visible on the left side.,success,"{""label"": ""pass"", ""reason"": ""The image shows a glossy white serving bowl clearly visible on the left side.""}"
job_0063_gpt_image_1_00,combined_spatial_attribute_019,openai,gpt-image-1,combined_spatial_attribute_019_spatial,spatial_relation,pass,A marble is clearly visible outside the serving bowl.,success,"{""label"": ""pass"", ""reason"": ""A marble is clearly visible outside the serving bowl.""}"
job_0064_gemini_2_5_flash_image_00,combined_spatial_attribute_015,google,gemini-2.5-flash-image,combined_spatial_attribute_015_identity_object_1,object_identity,ambiguous,"The round object with a lion and 'Libertas' could be a coin or a token, but its material and context make its identity unclear.",success,"{""label"": ""ambiguous"", ""reason"": ""The round object with a lion and 'Libertas' could be a coin or a token, but its material and context make its identity unclear.""}"
job_0064_gemini_2_5_flash_image_00,combined_spatial_attribute_015,google,gemini-2.5-flash-image,combined_spatial_attribute_015_identity_object_2,object_identity,pass,A clearly identifiable tray is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable tray is present in the image.""}"
